order_id,order_date,customer_age,restaurant_type,order_value,delivery_distance_km,delivery_time_minutes,payment_method,delivery_partner_rating,order_status,order_month,order_dayofweek,age_group,delivery_speed,distance_category,order_size
1455,2024-10-15,37,Indian,336.98,14.52,86,Cash,3.9,Cancelled,10,Tuesday,Adult (30-44),Slow,Far,Budget
1456,2024-08-07,46,Chinese,568.49,1.29,31,Card,2.6,Cancelled,8,Wednesday,Senior (45+),Normal,Near,Regular
1457,2024-10-06,18,Indian,1166.86,3.41,52,Cash,2.5,Cancelled,10,Sunday,Young (18-29),Normal,Near,Premium
1458,2024-11-29,65,Bakery,179.46,8.8,28,UPI,2.7,Cancelled,11,Friday,Senior (45+),Fast,Medium,Budget
1459,2024-11-24,39,Fast Food,1189.81,7.76,19,Cash,3.2,Cancelled,11,Sunday,Adult (30-44),Fast,Medium,Premium
1460,2024-05-07,49,Bakery,1140.3,8.69,23,UPI,4.1,Delayed,5,Tuesday,Senior (45+),Fast,Medium,Premium
1461,2024-09-27,48,Indian,1160.06,5.51,27,Card,3.9,Cancelled,9,Friday,Senior (45+),Fast,Medium,Premium
1462,2024-02-04,43,Italian,652.73,11.93,82,Wallet,3.7,Delayed,2,Sunday,Adult (30-44),Slow,Far,Regular
1463,2024-04-28,23,Fast Food,1173.89,14.88,69,Cash,4.7,Delivered,4,Sunday,Young (18-29),Slow,Far,Premium
1464,2024-09-19,54,Indian,1140.25,11.12,67,Wallet,4.8,Cancelled,9,Thursday,Senior (45+),Slow,Far,Premium
1465,2024-06-09,29,Bakery,792.07,12.52,72,Cash,2.7,Delayed,6,Sunday,Young (18-29),Slow,Far,Regular
1466,2024-03-23,59,Cafe,302.94,11.39,21,UPI,2.8,Delivered,3,Saturday,Senior (45+),Fast,Far,Budget
1467,2024-11-25,57,Indian,813.69,5.74,74,UPI,4.8,Delayed,11,Monday,Senior (45+),Slow,Medium,Regular
1468,2024-04-25,23,Bakery,963.46,4.43,17,Card,4.3,Cancelled,4,Thursday,Young (18-29),Fast,Near,Premium
1469,2024-05-10,44,Cafe,914.0,3.85,16,UPI,3.3,Delayed,5,Friday,Adult (30-44),Fast,Near,Premium
1470,2024-04-13,62,Italian,1170.81,11.59,78,Cash,4.3,Delayed,4,Saturday,Senior (45+),Slow,Far,Premium
1471,2024-08-16,36,Italian,784.9,7.84,66,UPI,3.4,Delivered,8,Friday,Adult (30-44),Slow,Medium,Regular
1472,2024-07-05,54,Indian,622.75,2.73,20,UPI,3.0,Cancelled,7,Friday,Senior (45+),Fast,Near,Regular
1473,2024-12-20,53,Cafe,1189.09,14.96,33,Wallet,4.4,Cancelled,12,Friday,Senior (45+),Normal,Far,Premium
1474,2024-05-27,23,Chinese,694.37,12.55,34,Wallet,3.9,Delayed,5,Monday,Young (18-29),Normal,Far,Regular
1475,2024-03-25,60,Cafe,1059.89,9.1,77,UPI,4.9,Delayed,3,Monday,Senior (45+),Slow,Medium,Premium
1476,2024-11-10,51,Chinese,993.57,7.37,39,UPI,4.5,Delivered,11,Sunday,Senior (45+),Normal,Medium,Premium
1477,2024-03-03,22,Fast Food,242.62,3.95,57,Wallet,2.8,Delivered,3,Sunday,Young (18-29),Normal,Near,Budget
1478,2024-06-15,57,Italian,167.53,6.66,38,Card,4.2,Cancelled,6,Saturday,Senior (45+),Normal,Medium,Budget
1479,2024-02-13,52,Fast Food,379.82,2.06,55,Cash,4.0,Cancelled,2,Tuesday,Senior (45+),Normal,Near,Budget
1480,2024-08-27,45,Italian,1058.21,7.02,45,Wallet,3.0,Delivered,8,Tuesday,Senior (45+),Normal,Medium,Premium
1481,2024-10-05,55,Cafe,190.16,14.95,64,UPI,4.5,Cancelled,10,Saturday,Senior (45+),Slow,Far,Budget
1482,2024-03-04,56,Cafe,546.53,8.63,24,UPI,4.0,Delivered,3,Monday,Senior (45+),Fast,Medium,Regular
1483,2024-03-10,25,Bakery,767.35,2.12,61,UPI,3.7,Cancelled,3,Sunday,Young (18-29),Slow,Near,Regular
1484,2024-03-12,59,Fast Food,216.13,8.94,15,UPI,3.2,Cancelled,3,Tuesday,Senior (45+),Fast,Medium,Budget
1485,2024-05-15,18,Bakery,938.1,4.07,24,Card,4.0,Delayed,5,Wednesday,Young (18-29),Fast,Near,Premium
1486,2024-12-29,54,Bakery,821.23,3.56,56,Cash,4.7,Cancelled,12,Sunday,Senior (45+),Normal,Near,Regular
1487,2024-08-05,53,Chinese,873.45,11.4,16,Card,2.8,Delivered,8,Monday,Senior (45+),Fast,Far,Premium
1488,2024-02-17,42,Fast Food,809.95,1.8,43,Cash,2.7,Delivered,2,Saturday,Adult (30-44),Normal,Near,Regular
1489,2024-07-08,32,Chinese,894.95,13.53,73,Card,2.8,Delayed,7,Monday,Adult (30-44),Slow,Far,Premium
1490,2024-09-26,29,Fast Food,606.33,5.56,46,Cash,2.6,Delivered,9,Thursday,Young (18-29),Normal,Medium,Regular
1491,2024-10-01,35,Fast Food,914.92,3.51,67,UPI,4.8,Delivered,10,Tuesday,Adult (30-44),Slow,Near,Premium
1492,2024-07-03,54,Italian,672.11,8.92,72,Wallet,3.7,Cancelled,7,Wednesday,Senior (45+),Slow,Medium,Regular
1493,2024-11-12,31,Cafe,818.71,2.58,66,Wallet,2.9,Delivered,11,Tuesday,Adult (30-44),Slow,Near,Regular
1494,2024-06-25,65,Italian,445.97,11.91,70,Card,3.2,Delivered,6,Tuesday,Senior (45+),Slow,Far,Budget
1495,2024-07-01,20,Chinese,254.04,12.21,27,Card,4.4,Delivered,7,Monday,Young (18-29),Fast,Far,Budget
1496,2024-05-04,64,Indian,783.05,13.69,16,Cash,2.6,Delivered,5,Saturday,Senior (45+),Fast,Far,Regular
1497,2024-08-05,18,Chinese,656.79,2.7,49,UPI,3.9,Delayed,8,Monday,Young (18-29),Normal,Near,Regular
1498,2024-04-13,30,Cafe,464.94,7.04,32,UPI,4.4,Delivered,4,Saturday,Adult (30-44),Normal,Medium,Regular
1499,2024-12-10,34,Indian,559.17,6.86,30,Cash,2.6,Delivered,12,Tuesday,Adult (30-44),Normal,Medium,Regular
1500,2024-03-06,34,Indian,729.95,13.98,61,UPI,4.7,Delivered,3,Wednesday,Adult (30-44),Slow,Far,Regular
1501,2024-11-08,64,Indian,801.14,5.32,70,Wallet,3.7,Delayed,11,Friday,Senior (45+),Slow,Medium,Regular
1502,2024-08-25,33,Indian,689.6,4.34,54,Cash,2.7,Delivered,8,Sunday,Adult (30-44),Normal,Near,Regular
1503,2024-11-18,36,Bakery,1185.1,4.11,71,Wallet,4.3,Delivered,11,Monday,Adult (30-44),Slow,Near,Premium
1504,2024-11-29,49,Bakery,383.83,4.04,59,Wallet,4.4,Delivered,11,Friday,Senior (45+),Normal,Near,Budget
1505,2024-01-27,52,Indian,609.65,3.89,55,UPI,3.6,Cancelled,1,Saturday,Senior (45+),Normal,Near,Regular
1506,2024-11-09,52,Indian,431.88,14.75,55,Card,3.9,Cancelled,11,Saturday,Senior (45+),Normal,Far,Budget
1507,2024-04-25,34,Italian,196.46,12.64,25,Wallet,3.1,Delivered,4,Thursday,Adult (30-44),Fast,Far,Budget
1508,2024-09-02,29,Indian,358.9,9.82,45,UPI,2.7,Cancelled,9,Monday,Young (18-29),Normal,Medium,Budget
1509,2024-09-27,27,Bakery,1045.61,10.07,20,Wallet,2.5,Delivered,9,Friday,Young (18-29),Fast,Far,Premium
1510,2024-10-21,25,Bakery,188.46,2.17,67,UPI,4.4,Delivered,10,Monday,Young (18-29),Slow,Near,Budget
1511,2024-10-18,42,Chinese,163.86,7.86,24,Card,4.5,Delivered,10,Friday,Adult (30-44),Fast,Medium,Budget
1512,2024-07-03,62,Chinese,982.64,7.26,72,Wallet,4.9,Delivered,7,Wednesday,Senior (45+),Slow,Medium,Premium
1513,2024-11-01,23,Italian,394.13,11.36,86,Card,2.6,Delivered,11,Friday,Young (18-29),Slow,Far,Budget
1514,2024-12-31,63,Cafe,270.71,11.41,18,Wallet,3.9,Cancelled,12,Tuesday,Senior (45+),Fast,Far,Budget
1515,2024-03-08,48,Indian,897.1,2.07,57,Cash,4.0,Cancelled,3,Friday,Senior (45+),Normal,Near,Premium
1516,2024-04-03,24,Chinese,495.81,7.16,74,UPI,2.8,Delivered,4,Wednesday,Young (18-29),Slow,Medium,Regular
1517,2024-01-02,33,Indian,717.34,14.41,17,Cash,3.0,Delayed,1,Tuesday,Adult (30-44),Fast,Far,Regular
1518,2024-04-13,56,Fast Food,327.32,10.58,28,Card,4.9,Delivered,4,Saturday,Senior (45+),Fast,Far,Budget
1519,2024-02-11,31,Cafe,960.55,12.54,53,UPI,2.9,Delayed,2,Sunday,Adult (30-44),Normal,Far,Premium
1520,2024-07-07,43,Italian,418.81,10.0,29,Cash,2.5,Delayed,7,Sunday,Adult (30-44),Fast,Far,Budget
1521,2024-01-28,49,Cafe,578.31,4.96,73,UPI,4.7,Cancelled,1,Sunday,Senior (45+),Slow,Near,Regular
1522,2024-07-17,26,Indian,269.73,7.8,25,Card,2.8,Delayed,7,Wednesday,Young (18-29),Fast,Medium,Budget
1523,2024-08-05,26,Bakery,191.6,9.94,67,Wallet,4.1,Delayed,8,Monday,Young (18-29),Slow,Medium,Budget
1524,2024-09-10,27,Bakery,546.61,12.33,44,UPI,2.9,Cancelled,9,Tuesday,Young (18-29),Normal,Far,Regular
1525,2024-11-27,51,Italian,741.05,10.56,47,UPI,4.7,Delivered,11,Wednesday,Senior (45+),Normal,Far,Regular
1526,2024-11-04,44,Fast Food,974.68,1.05,26,UPI,2.9,Cancelled,11,Monday,Adult (30-44),Fast,Near,Premium
1527,2024-01-17,57,Bakery,787.08,8.89,84,Wallet,3.1,Cancelled,1,Wednesday,Senior (45+),Slow,Medium,Regular
1528,2024-05-09,45,Cafe,691.34,5.74,38,Card,4.8,Delayed,5,Thursday,Senior (45+),Normal,Medium,Regular
1529,2024-05-06,25,Fast Food,405.34,9.26,19,Wallet,2.6,Delayed,5,Monday,Young (18-29),Fast,Medium,Budget
1530,2024-07-26,18,Bakery,924.11,7.55,62,UPI,3.6,Cancelled,7,Friday,Young (18-29),Slow,Medium,Premium
1531,2024-11-10,20,Cafe,528.93,1.69,58,UPI,4.5,Cancelled,11,Sunday,Young (18-29),Normal,Near,Regular
1532,2024-11-11,33,Indian,1046.0,11.96,84,Wallet,4.0,Cancelled,11,Monday,Adult (30-44),Slow,Far,Premium
1533,2024-08-20,60,Italian,662.98,14.38,72,Cash,4.1,Delayed,8,Tuesday,Senior (45+),Slow,Far,Regular
1534,2024-11-12,24,Cafe,234.71,2.09,59,Card,2.9,Cancelled,11,Tuesday,Young (18-29),Normal,Near,Budget
1535,2024-07-15,37,Italian,1167.99,4.9,47,Wallet,3.4,Delayed,7,Monday,Adult (30-44),Normal,Near,Premium
1536,2024-06-06,64,Indian,1039.02,5.68,45,Card,4.3,Cancelled,6,Thursday,Senior (45+),Normal,Medium,Premium
1537,2024-07-01,20,Cafe,158.25,0.94,36,UPI,3.2,Cancelled,7,Monday,Young (18-29),Normal,Near,Budget
1538,2024-12-15,25,Chinese,232.0,11.47,51,Wallet,4.4,Cancelled,12,Sunday,Young (18-29),Normal,Far,Budget
1539,2024-12-29,31,Bakery,1167.21,2.4,39,Wallet,4.2,Cancelled,12,Sunday,Adult (30-44),Normal,Near,Premium
1540,2024-04-05,19,Chinese,998.01,7.48,83,Cash,3.2,Cancelled,4,Friday,Young (18-29),Slow,Medium,Premium
1541,2024-03-22,34,Italian,718.61,7.61,63,Wallet,2.9,Delayed,3,Friday,Adult (30-44),Slow,Medium,Regular
1542,2024-11-17,30,Chinese,736.56,5.67,68,Cash,3.4,Delivered,11,Sunday,Adult (30-44),Slow,Medium,Regular
1543,2024-03-07,26,Bakery,1151.1,9.98,82,Cash,2.6,Delayed,3,Thursday,Young (18-29),Slow,Medium,Premium
1544,2024-01-29,56,Bakery,202.66,4.7,27,UPI,4.2,Delayed,1,Monday,Senior (45+),Fast,Near,Budget
1545,2024-10-24,25,Italian,807.13,7.99,69,Wallet,3.1,Cancelled,10,Thursday,Young (18-29),Slow,Medium,Regular
1546,2024-07-03,34,Italian,559.02,14.97,52,UPI,4.1,Delivered,7,Wednesday,Adult (30-44),Normal,Far,Regular
1547,2024-05-25,29,Italian,636.08,10.42,81,Wallet,4.5,Delivered,5,Saturday,Young (18-29),Slow,Far,Regular
1548,2024-08-13,27,Bakery,268.83,14.5,51,Card,4.8,Delivered,8,Tuesday,Young (18-29),Normal,Far,Budget
1549,2024-03-13,49,Italian,827.93,5.95,77,Cash,2.8,Delivered,3,Wednesday,Senior (45+),Slow,Medium,Regular
1550,2024-02-27,32,Indian,418.56,9.02,71,Cash,4.8,Delayed,2,Tuesday,Adult (30-44),Slow,Medium,Budget
1551,2024-01-09,52,Italian,1039.64,11.24,66,Cash,3.2,Delivered,1,Tuesday,Senior (45+),Slow,Far,Premium
1552,2024-11-09,49,Bakery,888.36,11.72,33,Cash,2.7,Delivered,11,Saturday,Senior (45+),Normal,Far,Premium
1553,2024-05-12,19,Fast Food,311.13,13.33,31,Card,3.9,Delivered,5,Sunday,Young (18-29),Normal,Far,Budget
1554,2024-05-07,39,Cafe,258.2,14.96,70,UPI,3.3,Cancelled,5,Tuesday,Adult (30-44),Slow,Far,Budget
1555,2024-01-31,52,Cafe,1043.71,5.63,49,Cash,3.6,Cancelled,1,Wednesday,Senior (45+),Normal,Medium,Premium
1556,2024-02-14,20,Indian,216.94,3.16,57,UPI,2.9,Cancelled,2,Wednesday,Young (18-29),Normal,Near,Budget
1557,2024-12-11,36,Chinese,206.94,8.79,80,UPI,2.9,Cancelled,12,Wednesday,Adult (30-44),Slow,Medium,Budget
1558,2024-04-03,31,Bakery,386.2,12.44,63,UPI,4.0,Delivered,4,Wednesday,Adult (30-44),Slow,Far,Budget
1559,2024-12-13,27,Chinese,263.83,0.54,55,Card,2.9,Delayed,12,Friday,Young (18-29),Normal,Near,Budget
1560,2024-03-21,28,Chinese,850.37,14.49,78,UPI,3.1,Delivered,3,Thursday,Young (18-29),Slow,Far,Premium
1561,2024-07-28,22,Fast Food,801.03,1.64,77,Cash,5.0,Cancelled,7,Sunday,Young (18-29),Slow,Near,Regular
1562,2024-09-30,55,Italian,788.99,2.98,57,Card,3.9,Delayed,9,Monday,Senior (45+),Normal,Near,Regular
1563,2024-12-26,40,Chinese,423.18,13.44,17,Cash,5.0,Cancelled,12,Thursday,Adult (30-44),Fast,Far,Budget
1564,2024-02-12,35,Italian,458.3,8.99,55,UPI,2.6,Cancelled,2,Monday,Adult (30-44),Normal,Medium,Regular
1565,2024-10-17,28,Indian,919.26,2.89,76,Card,4.6,Delayed,10,Thursday,Young (18-29),Slow,Near,Premium
1566,2024-11-12,35,Chinese,296.7,8.21,86,UPI,2.6,Cancelled,11,Tuesday,Adult (30-44),Slow,Medium,Budget
1567,2024-08-16,54,Bakery,779.7,5.72,29,Card,3.1,Delivered,8,Friday,Senior (45+),Fast,Medium,Regular
1568,2024-04-29,51,Bakery,1099.94,10.7,81,Cash,4.5,Cancelled,4,Monday,Senior (45+),Slow,Far,Premium
1569,2024-10-08,55,Cafe,252.06,13.93,83,UPI,4.2,Delayed,10,Tuesday,Senior (45+),Slow,Far,Budget
1570,2024-11-10,45,Cafe,893.56,9.44,17,Cash,4.1,Delivered,11,Sunday,Senior (45+),Fast,Medium,Premium
1571,2024-12-20,57,Indian,1117.76,4.17,19,Cash,3.1,Cancelled,12,Friday,Senior (45+),Fast,Near,Premium
1572,2024-11-02,63,Indian,743.87,13.36,50,Wallet,3.6,Cancelled,11,Saturday,Senior (45+),Normal,Far,Regular
1573,2024-06-30,65,Italian,814.9,6.2,26,Cash,4.6,Cancelled,6,Sunday,Senior (45+),Fast,Medium,Regular
1574,2024-08-27,63,Fast Food,1170.99,4.32,36,Cash,3.7,Delivered,8,Tuesday,Senior (45+),Normal,Near,Premium
1575,2024-01-03,28,Cafe,581.01,7.8,80,Cash,4.9,Delivered,1,Wednesday,Young (18-29),Slow,Medium,Regular
1576,2024-09-05,28,Cafe,1111.96,1.91,29,Card,3.3,Delayed,9,Thursday,Young (18-29),Fast,Near,Premium
1577,2024-08-29,32,Bakery,1021.01,9.08,44,UPI,3.8,Cancelled,8,Thursday,Adult (30-44),Normal,Medium,Premium
1578,2024-02-04,21,Fast Food,247.64,2.83,71,Cash,4.0,Cancelled,2,Sunday,Young (18-29),Slow,Near,Budget
1579,2024-03-10,27,Italian,1042.44,10.46,19,Cash,4.6,Delivered,3,Sunday,Young (18-29),Fast,Far,Premium
1580,2024-03-06,37,Indian,338.73,6.01,83,Wallet,3.8,Cancelled,3,Wednesday,Adult (30-44),Slow,Medium,Budget
1581,2024-04-20,27,Italian,329.62,13.13,78,Cash,4.0,Delivered,4,Saturday,Young (18-29),Slow,Far,Budget
1582,2024-09-16,25,Italian,1052.93,2.21,30,Wallet,2.9,Cancelled,9,Monday,Young (18-29),Normal,Near,Premium
1583,2024-10-10,27,Cafe,1041.18,4.66,56,Card,4.7,Cancelled,10,Thursday,Young (18-29),Normal,Near,Premium
1584,2024-07-03,44,Bakery,491.33,13.26,25,Cash,4.7,Delayed,7,Wednesday,Adult (30-44),Fast,Far,Regular
1585,2024-04-07,31,Italian,591.84,12.5,90,UPI,3.4,Delivered,4,Sunday,Adult (30-44),Slow,Far,Regular
1586,2024-10-18,18,Italian,737.21,10.76,78,Wallet,3.2,Delivered,10,Friday,Young (18-29),Slow,Far,Regular
1587,2024-04-23,48,Italian,797.89,4.05,56,Card,3.6,Cancelled,4,Tuesday,Senior (45+),Normal,Near,Regular
1588,2024-09-09,41,Fast Food,1037.91,0.57,44,Card,4.5,Delayed,9,Monday,Adult (30-44),Normal,Near,Premium
1589,2024-04-29,19,Chinese,193.04,10.21,61,UPI,4.2,Cancelled,4,Monday,Young (18-29),Slow,Far,Budget
1590,2024-07-31,37,Chinese,1039.81,12.59,38,UPI,3.0,Delivered,7,Wednesday,Adult (30-44),Normal,Far,Premium
1591,2024-11-13,28,Chinese,1002.71,6.94,74,Cash,4.7,Delivered,11,Wednesday,Young (18-29),Slow,Medium,Premium
1592,2024-10-07,45,Italian,485.6,6.66,24,UPI,3.5,Delayed,10,Monday,Senior (45+),Fast,Medium,Regular
1593,2024-02-05,62,Chinese,155.57,2.06,20,Wallet,4.7,Delayed,2,Monday,Senior (45+),Fast,Near,Budget
1594,2024-09-19,40,Italian,1000.27,12.44,49,Wallet,3.3,Cancelled,9,Thursday,Adult (30-44),Normal,Far,Premium
1595,2024-11-03,28,Cafe,1089.95,4.81,60,Cash,4.4,Delivered,11,Sunday,Young (18-29),Slow,Near,Premium
1596,2024-08-21,18,Bakery,938.42,0.69,19,Cash,3.8,Delayed,8,Wednesday,Young (18-29),Fast,Near,Premium
1597,2024-01-28,21,Cafe,482.71,1.53,57,UPI,4.7,Delayed,1,Sunday,Young (18-29),Normal,Near,Regular
1598,2024-04-08,22,Cafe,995.83,1.29,18,Card,3.2,Delayed,4,Monday,Young (18-29),Fast,Near,Premium
1599,2024-10-28,46,Cafe,834.48,14.53,67,Wallet,4.1,Delayed,10,Monday,Senior (45+),Slow,Far,Regular
1600,2024-08-19,41,Bakery,527.08,7.81,39,Wallet,3.2,Cancelled,8,Monday,Adult (30-44),Normal,Medium,Regular
1601,2024-08-01,65,Chinese,236.07,3.81,77,Card,3.5,Delivered,8,Thursday,Senior (45+),Slow,Near,Budget
1602,2024-05-29,50,Chinese,526.96,1.3,82,Card,3.0,Delayed,5,Wednesday,Senior (45+),Slow,Near,Regular
1603,2024-03-22,30,Indian,407.33,9.82,25,Cash,4.8,Delivered,3,Friday,Adult (30-44),Fast,Medium,Budget
1604,2024-12-10,22,Bakery,409.47,13.46,21,Card,4.9,Delayed,12,Tuesday,Young (18-29),Fast,Far,Budget
1605,2024-12-07,27,Indian,476.69,7.09,66,Cash,2.9,Cancelled,12,Saturday,Young (18-29),Slow,Medium,Regular
1606,2024-07-12,44,Fast Food,919.72,2.02,18,UPI,4.0,Delivered,7,Friday,Adult (30-44),Fast,Near,Premium
1607,2024-11-05,29,Bakery,393.43,8.44,41,Card,4.4,Delayed,11,Tuesday,Young (18-29),Normal,Medium,Budget
1608,2024-02-19,50,Fast Food,1011.37,3.99,47,Wallet,3.8,Delivered,2,Monday,Senior (45+),Normal,Near,Premium
1609,2024-03-02,55,Italian,721.37,6.47,22,Cash,3.8,Delayed,3,Saturday,Senior (45+),Fast,Medium,Regular
1610,2024-07-24,29,Italian,384.89,7.64,19,UPI,4.9,Cancelled,7,Wednesday,Young (18-29),Fast,Medium,Budget
1611,2024-08-03,25,Fast Food,594.83,8.06,38,Wallet,3.6,Delivered,8,Saturday,Young (18-29),Normal,Medium,Regular
1612,2024-01-21,24,Fast Food,1124.41,5.09,35,Cash,3.6,Delayed,1,Sunday,Young (18-29),Normal,Medium,Premium
1613,2024-02-11,57,Bakery,821.7,4.4,52,Wallet,3.7,Delayed,2,Sunday,Senior (45+),Normal,Near,Regular
1614,2024-09-04,40,Fast Food,970.34,3.96,48,UPI,2.8,Delivered,9,Wednesday,Adult (30-44),Normal,Near,Premium
1615,2024-01-25,31,Bakery,1076.79,2.23,16,UPI,4.4,Delivered,1,Thursday,Adult (30-44),Fast,Near,Premium
1616,2024-12-25,43,Indian,813.06,7.37,22,UPI,4.4,Delayed,12,Wednesday,Adult (30-44),Fast,Medium,Regular
1617,2024-08-30,27,Chinese,1176.44,11.68,27,UPI,3.7,Delivered,8,Friday,Young (18-29),Fast,Far,Premium
1618,2024-10-02,21,Bakery,1056.5,2.55,57,Wallet,2.9,Delivered,10,Wednesday,Young (18-29),Normal,Near,Premium
1619,2024-12-02,35,Chinese,429.83,3.44,26,UPI,3.1,Delayed,12,Monday,Adult (30-44),Fast,Near,Budget
1620,2024-11-07,26,Fast Food,1199.78,10.95,67,Cash,3.7,Cancelled,11,Thursday,Young (18-29),Slow,Far,Premium
1621,2024-12-04,63,Bakery,785.22,11.24,55,Cash,3.0,Delivered,12,Wednesday,Senior (45+),Normal,Far,Regular
1622,2024-04-25,33,Fast Food,1114.07,1.59,51,Cash,4.9,Delivered,4,Thursday,Adult (30-44),Normal,Near,Premium
1623,2024-05-11,24,Indian,1119.05,13.6,83,UPI,4.0,Delivered,5,Saturday,Young (18-29),Slow,Far,Premium
1624,2024-09-21,49,Chinese,1064.04,5.58,47,Cash,4.1,Delivered,9,Saturday,Senior (45+),Normal,Medium,Premium
1625,2024-02-05,33,Italian,474.81,1.27,87,Card,4.3,Cancelled,2,Monday,Adult (30-44),Slow,Near,Regular
1626,2024-04-12,24,Indian,546.15,11.25,34,UPI,3.2,Delayed,4,Friday,Young (18-29),Normal,Far,Regular
1627,2024-06-03,44,Chinese,411.54,1.06,43,Cash,4.3,Cancelled,6,Monday,Adult (30-44),Normal,Near,Budget
1628,2024-05-26,20,Indian,1102.63,0.85,87,Card,4.7,Cancelled,5,Sunday,Young (18-29),Slow,Near,Premium
1629,2024-07-23,62,Bakery,688.82,4.65,19,UPI,4.1,Delivered,7,Tuesday,Senior (45+),Fast,Near,Regular
1630,2024-04-30,65,Cafe,152.58,6.3,87,Wallet,4.4,Cancelled,4,Tuesday,Senior (45+),Slow,Medium,Budget
1631,2024-03-30,48,Fast Food,406.84,14.51,35,Wallet,4.1,Delivered,3,Saturday,Senior (45+),Normal,Far,Budget
1632,2024-10-29,58,Fast Food,456.1,13.09,90,UPI,4.4,Cancelled,10,Tuesday,Senior (45+),Slow,Far,Regular
1633,2024-03-09,49,Fast Food,581.36,4.56,28,Cash,3.8,Cancelled,3,Saturday,Senior (45+),Fast,Near,Regular
1634,2024-09-02,56,Bakery,638.83,11.42,22,UPI,3.0,Delayed,9,Monday,Senior (45+),Fast,Far,Regular
1635,2024-10-30,55,Cafe,1162.53,9.91,24,UPI,3.1,Cancelled,10,Wednesday,Senior (45+),Fast,Medium,Premium
1636,2024-08-07,43,Cafe,830.72,4.22,71,Cash,2.6,Delayed,8,Wednesday,Adult (30-44),Slow,Near,Regular
1637,2024-07-05,65,Fast Food,1020.59,12.69,54,Cash,2.9,Delayed,7,Friday,Senior (45+),Normal,Far,Premium
1638,2024-10-09,39,Italian,1195.8,2.92,32,Cash,2.9,Cancelled,10,Wednesday,Adult (30-44),Normal,Near,Premium
1639,2024-12-14,42,Italian,307.15,1.79,52,Card,3.4,Delayed,12,Saturday,Adult (30-44),Normal,Near,Budget
1640,2024-11-06,53,Chinese,232.27,11.29,54,Card,3.0,Delivered,11,Wednesday,Senior (45+),Normal,Far,Budget
1641,2024-11-04,36,Cafe,356.2,3.25,88,Wallet,3.8,Delayed,11,Monday,Adult (30-44),Slow,Near,Budget
1642,2024-11-06,20,Cafe,1129.94,14.76,72,Wallet,3.0,Delayed,11,Wednesday,Young (18-29),Slow,Far,Premium
1643,2024-07-15,48,Chinese,1177.67,4.03,61,Cash,3.6,Delayed,7,Monday,Senior (45+),Slow,Near,Premium
1644,2024-09-03,32,Chinese,817.71,2.77,27,Cash,4.3,Delivered,9,Tuesday,Adult (30-44),Fast,Near,Regular
1645,2024-06-28,63,Italian,614.15,0.93,33,Wallet,5.0,Cancelled,6,Friday,Senior (45+),Normal,Near,Regular
1646,2024-11-10,41,Bakery,728.16,13.26,45,Wallet,3.8,Delayed,11,Sunday,Adult (30-44),Normal,Far,Regular
1647,2024-01-21,61,Indian,974.36,13.41,35,UPI,3.3,Delivered,1,Sunday,Senior (45+),Normal,Far,Premium
1648,2024-10-24,51,Chinese,1118.83,13.18,65,UPI,3.3,Delayed,10,Thursday,Senior (45+),Slow,Far,Premium
1649,2024-02-22,31,Bakery,1171.05,10.71,58,Wallet,3.3,Cancelled,2,Thursday,Adult (30-44),Normal,Far,Premium
1650,2024-07-29,35,Bakery,547.4,13.55,50,UPI,2.8,Delayed,7,Monday,Adult (30-44),Normal,Far,Regular
1651,2024-01-29,36,Bakery,1052.54,10.08,24,Card,3.2,Cancelled,1,Monday,Adult (30-44),Fast,Far,Premium
1652,2024-04-22,32,Chinese,573.02,12.11,21,Card,3.6,Delayed,4,Monday,Adult (30-44),Fast,Far,Regular
1653,2024-06-06,39,Chinese,365.38,1.22,62,Cash,4.9,Delayed,6,Thursday,Adult (30-44),Slow,Near,Budget
1654,2024-06-12,23,Indian,653.94,3.44,55,UPI,4.6,Delivered,6,Wednesday,Young (18-29),Normal,Near,Regular
1655,2024-05-10,37,Chinese,975.27,12.74,71,UPI,2.6,Cancelled,5,Friday,Adult (30-44),Slow,Far,Premium
1656,2024-11-18,54,Cafe,848.97,12.57,47,Wallet,2.9,Delivered,11,Monday,Senior (45+),Normal,Far,Regular
1657,2024-12-30,53,Bakery,643.31,14.48,73,UPI,4.4,Cancelled,12,Monday,Senior (45+),Slow,Far,Regular
1658,2024-05-11,42,Fast Food,887.05,10.82,20,Cash,3.0,Delayed,5,Saturday,Adult (30-44),Fast,Far,Premium
1659,2024-05-30,39,Italian,799.97,13.11,85,Cash,3.1,Delivered,5,Thursday,Adult (30-44),Slow,Far,Regular
1660,2024-03-15,43,Italian,740.94,7.11,41,Cash,3.9,Delayed,3,Friday,Adult (30-44),Normal,Medium,Regular
1661,2024-05-11,29,Cafe,346.75,2.71,32,Cash,4.1,Delivered,5,Saturday,Young (18-29),Normal,Near,Budget
1662,2024-05-09,53,Indian,938.76,7.53,40,Wallet,4.1,Delivered,5,Thursday,Senior (45+),Normal,Medium,Premium
1663,2024-02-17,44,Bakery,813.07,11.45,44,Card,3.0,Cancelled,2,Saturday,Adult (30-44),Normal,Far,Regular
1664,2024-12-10,40,Italian,326.46,6.98,70,UPI,4.7,Cancelled,12,Tuesday,Adult (30-44),Slow,Medium,Budget
